ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,HOLIDAY_FLAG,LAG_3_HOLIDAY_FLAG,LEAD_3_HOLIDAY_FLAG,SEASON,CHANNEL_ATL_OR_DR,CHANNEL_CAMPAIGN_TYPE,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS
ATL - Above The Line,Brand,youtube,29533.11,False,False,True,Winter,youtube_ATL - Above The Line,youtube_Brand,1.860081550286824,468906638.0652,10.293301145547677,9.672709935753725,1.0508501385115443,19.96591424276785
DR - Direct Response,Brand,paid social,3769.93,False,False,False,Spring,paid social_DR - Direct Response,paid social_Brand,0.1160141952312048,122505458.7206,8.235076934370607,10.388885208404297,0.1097635836194469,18.623666156103635
DR - Direct Response,Title,youtube,71894.76,False,False,False,Spring,youtube_DR - Direct Response,youtube_Title,2.0789377270841136,2486296942.9619994,11.182972571177524,10.45113052291312,1.1245846436920772,21.63406026938688
DR - Direct Response,Title,paid social,6701.73,False,False,False,Fall,paid social_DR - Direct Response,paid social_Title,0.1993654082023934,225280731.4863,8.810270185075247,10.422766644841404,0.1817925904179003,19.23285788237709
DR - Direct Response,Title,paid social,4919.26,False,False,False,Summer,paid social_DR - Direct Response,paid social_Title,0.0907141568934505,266762319.9764,8.501116653618533,10.900973681328392,0.0868326715084193,19.401868636306816
DR - Direct Response,Brand,youtube,3591.77,False,True,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.0879780099677238,146636775.9129,8.186678771705266,10.617093272685723,0.0843209368027728,18.803469181664017
DR - Direct Response,Brand,ott,13901.88,False,False,False,Spring,ott_DR - Direct Response,ott_Brand,0.2297755066319284,841091682.7788,9.539851291901623,11.010448394847456,0.2068316377930572,20.550211229568127
DR - Direct Response,Brand,paid social,137.93,False,True,False,Winter,paid social_DR - Direct Response,paid social_Brand,0.003139468373037,6059842.826700001,4.93397020916077,10.69047087249098,0.0031345505324526,15.617194586541798
ATL - Above The Line,Title,paid social,3704.61,False,False,False,Fall,paid social_ATL - Above The Line,paid social_Title,0.4776554896838761,28732288.3302,8.217603166553287,8.9563277353744,0.3904567031256695,17.17353211208993
DR - Direct Response,Title,app,2798.53,False,False,False,Winter,app_DR - Direct Response,app_Title,0.0774444196615118,101127624.10940002,7.937206824930851,10.495071996736463,0.0745919589846021,18.43189389206064
DR - Direct Response,Brand,ott,11762.63,False,False,True,Fall,ott_DR - Direct Response,ott_Brand,0.7511138072508421,184205726.4575,9.37276784729215,9.658944787559763,0.5602520467660326,19.031563774991007
DR - Direct Response,Brand,app,2263.07,False,False,False,Winter,app_DR - Direct Response,app_Brand,0.2497290914909347,20508166.647000004,7.724919357573015,9.111966503867905,0.2229268010183092,16.836333786564623
DR - Direct Response,Brand,display,487.04,False,False,False,Winter,display_DR - Direct Response,display_Brand,0.0236265468781077,10039891.264,6.190397369707133,9.933779095966004,0.0233517597836348,16.122076941492992
ATL - Above The Line,Brand,youtube,3218.12,False,False,False,Summer,youtube_ATL - Above The Line,youtube_Brand,0.0971334916950641,106619211.908,8.076863309261945,10.40825184348349,0.0927008618523974,18.48477428711442
DR - Direct Response,Brand,youtube,449.77,False,False,False,Winter,youtube_DR - Direct Response,youtube_Brand,0.0127003767728556,15928114.3007,6.110957231592707,10.474888196888433,0.012620403403881,16.583596363568628
DR - Direct Response,Brand,display,98.31,True,True,False,Winter,display_DR - Direct Response,display_Brand,0.0012364675288609,7816506.195599999,4.598246270915268,11.283635060402734,0.0012357037324275,15.871748362564563
ATL - Above The Line,Title,display,11798.85,False,True,False,Winter,display_ATL - Above The Line,display_Title,0.1153364986838627,1207014803.736,9.375842098508553,11.535668470995107,0.1091561519234541,20.911416044716493
ATL - Above The Line,Title,paid social,9031.78,False,True,False,Winter,paid social_ATL - Above The Line,paid social_Title,0.2338161474796584,348876888.306,9.108615461710995,10.56175080249246,0.2101119253067692,19.67022966522996
DR - Direct Response,Title,display,7379.01,False,False,False,Summer,display_DR - Direct Response,display_Title,0.15934289231035,341714574.09000003,8.906530272607151,10.743113199474797,0.1478533724660594,19.649486370814408
ATL - Above The Line,Title,paid social,33359.58,False,False,True,Winter,paid social_ATL - Above The Line,paid social_Title,1.0997338650099244,1011937172.4234,10.415130242412674,10.320065022348643,0.7418106057506771,20.73513232428711
ATL - Above The Line,Title,ott,956.12,False,False,False,Spring,ott_ATL - Above The Line,ott_Title,0.0160655904632106,56902076.3036,6.863928775441583,10.993975763402016,0.0159379046150718,17.85684240640204
DR - Direct Response,Brand,display,239.87,False,False,False,Summer,display_DR - Direct Response,display_Brand,0.0053386303443057,10777598.97,5.484257368864703,10.71290551476146,0.0053244303738377,16.192980461366485
ATL - Above The Line,Brand,display,2798.61,False,True,False,Fall,display_ATL - Above The Line,display_Brand,0.1072161259587679,73050745.5111,7.937235400747854,10.16982506702741,0.101848870405595,18.106664915288786
DR - Direct Response,Brand,youtube,1696.02,False,True,False,Fall,youtube_DR - Direct Response,youtube_Brand,0.0071059711114676,404798133.1866,7.436629050668608,12.38286364528184,0.0070808426698432,19.81889906670408
DR - Direct Response,Brand,display,694.31,False,True,False,Summer,display_DR - Direct Response,display_Brand,0.0435562682043821,11067669.3843,6.544357789282578,9.676682932681484,0.042634368653828,16.219538838482354
DR - Direct Response,Brand,ott,2749.45,False,True,False,Winter,ott_DR - Direct Response,ott_Brand,0.0231886896174349,325998382.281,7.919519813637284,11.683255240234493,0.0229239172900431,19.60240298005795
ATL - Above The Line,Brand,display,1052.92,False,False,False,Fall,display_ATL - Above The Line,display_Brand,0.148559512270142,7462602.0876,6.960271824892383,8.866233263755827,0.1385085591925623,15.825414850671333
DR - Direct Response,Title,youtube,115.5,False,False,False,Winter,youtube_DR - Direct Response,youtube_Title,0.0018525014302754,7201209.015,4.757891273005756,11.04050499752246,0.0018507876656753,15.78975962750507
ATL - Above The Line,Brand,paid social,1432.18,True,True,False,Winter,paid social_ATL - Above The Line,paid social_Brand,0.012297593907205,166791940.59239998,7.267651030546938,11.665313277574024,0.0122225927622958,18.932257734925702
DR - Direct Response,Title,youtube,408.34,False,True,False,Winter,youtube_DR - Direct Response,youtube_Title,0.1003179001881851,1662131.6364,6.014546106551303,8.31175693646988,0.0955991382228969,14.323612056508082
ATL - Above The Line,Title,youtube,4824.27,False,False,True,Winter,youtube_ATL - Above The Line,youtube_Title,0.152225895129044,152888449.1904,8.481621970756688,10.363835969876815,0.1416956325724017,18.84521912972304
ATL - Above The Line,Brand,ott,971.78,False,False,False,Spring,ott_ATL - Above The Line,ott_Brand,0.0171997038574112,54905385.36179999,6.880157951790033,10.942010253314956,0.0170534634307194,17.821122013903864
DR - Direct Response,Title,app,23618.96,True,False,False,Fall,app_DR - Direct Response,app_Title,0.6654109135575695,838362070.888,10.069847396269818,10.477183744679555,0.5100718879130194,20.546960631824547
ATL - Above The Line,Brand,paid social,57428.7,False,False,False,Spring,paid social_ATL - Above The Line,paid social_Brand,1.4255734755414162,2313493930.881,10.958316870094045,10.603750108664167,0.8860679811906804,21.562024743390666
DR - Direct Response,Brand,pmax,10824.68,False,False,False,Winter,pmax_DR - Direct Response,pmax_Brand,0.3424996218945519,342113361.9192,9.289676368449712,10.36110035659352,0.2945332657580512,19.65065271062664
ATL - Above The Line,Brand,paid social,193.18,False,False,False,Spring,paid social_ATL - Above The Line,paid social_Brand,0.0209987162499279,1777180.6598000005,5.268785563941999,9.127025065186922,0.020781281835928,14.390539330274231
ATL - Above The Line,Title,youtube,48059.63,False,True,False,Fall,youtube_ATL - Above The Line,youtube_Title,0.1621276698097164,14246353126.8151,10.780218617818775,12.599572352894851,0.1502525231428359,23.37976679005266
DR - Direct Response,Title,youtube,54584.0,False,False,False,Summer,youtube_DR - Direct Response,youtube_Title,3.280850386033665,908122195.6,10.907514398714367,9.719453530309863,1.454151678183417,20.6268895052641
ATL - Above The Line,Brand,paid social,3285.26,False,False,False,Summer,paid social_ATL - Above The Line,paid social_Brand,0.0770965190801716,139992484.698,8.097505419021584,10.659921690103902,0.0742690126175982,18.757099305547385
DR - Direct Response,Brand,display,34585.74,False,False,False,Spring,display_DR - Direct Response,display_Brand,2.4001557274602887,498373250.3946,10.451225650597532,9.575732510530395,1.2238212327674298,20.02685985504584
DR - Direct Response,Title,youtube,1173.21,False,False,False,Summer,youtube_DR - Direct Response,youtube_Title,0.4171680320873869,3299441.9472000003,7.068350860030544,7.942120559574169,0.348660536661473,15.009264208308943
ATL - Above The Line,Brand,ott,109.36,False,True,False,Fall,ott_ATL - Above The Line,ott_Brand,0.0100265976222587,1192788.4264,4.703747749349085,9.297250827206716,0.0099766647858911,13.99180517787292
ATL - Above The Line,Title,ctv,805.09,True,False,False,Winter,ctv_ATL - Above The Line,ctv_Title,0.1247371903028838,5196284.3361,6.692195398803849,8.772655228685215,0.1175493997459807,15.463454569833775
ATL - Above The Line,Launch,olv,72020.94,False,False,False,Summer,olv_ATL - Above The Line,olv_Launch,0.8741009997050767,5934114936.642,11.184726073802029,11.319283675435836,0.6281290776174429,22.503983727963824
ATL - Above The Line,Title,ooh,215.26,False,False,False,Spring,ooh_ATL - Above The Line,ooh_Title,0.0143514033720397,3228734.2498,5.376481387517391,9.615820813300124,0.0142493967827929,14.987601054988412
ATL - Above The Line,Brand,radio,3172.96,False,False,False,Spring,radio_ATL - Above The Line,radio_Brand,0.1927448537447219,52233172.3312,8.06273529861249,9.708868895378243,0.1762572507912496,17.77122835543456
ATL - Above The Line,Brand,ooh,3377.58,False,False,False,Spring,ooh_ATL - Above The Line,ooh_Brand,0.3562908234738139,32018917.9872,8.125210781859433,9.157028198918583,0.3047536381108189,17.281837504413286
ATL - Above The Line,Title,partnership,1258.1,False,False,False,Spring,partnership_ATL - Above The Line,partnership_Title,0.0415276059059576,38114781.131,7.138152459007655,10.318787803345408,0.0406884872782792,17.45611274729215
ATL - Above The Line,Launch,print,1426.13,False,False,False,Summer,print_ATL - Above The Line,print_Launch,0.1061272875564075,19164220.8496,7.263420713537696,9.505910253705474,0.1008649846845202,16.76855565329051
ATL - Above The Line,Title,cinema,3618.07,False,False,False,Winter,cinema_ATL - Above The Line,cinema_Title,0.0485060935103776,269871877.4807,8.19397236573645,11.219775269546634,0.0473663829885176,19.413457880194883
ATL - Above The Line,Brand,olv,1151.21,False,False,False,Winter,olv_ATL - Above The Line,olv_Brand,0.0308440236204439,42967301.556,7.049437116309396,10.527407905672137,0.0303779070917517,17.575949978728378
ATL - Above The Line,Title,online display,243.82,False,False,False,Spring,online display_ATL - Above The Line,online display_Title,0.0156940945353242,3787933.8796,5.500523246647367,9.650965395244052,0.0155722157643979,15.147331541904856
ATL - Above The Line,Brand,radio,4681.73,False,False,True,Summer,radio_ATL - Above The Line,radio_Brand,0.0723824027334358,302816637.265,8.451636552172273,11.077230504516754,0.0698827180072832,19.528638026052988
ATL - Above The Line,Brand,bvod,22042.68,False,True,False,Winter,bvod_ATL - Above The Line,bvod_Brand,0.7932105973581814,612548222.6292,10.00078121847606,10.2324383597049,0.5840076430286074,20.233138229739755
ATL - Above The Line,Title,cinema,15258.36,False,False,False,Winter,cinema_ATL - Above The Line,cinema_Title,0.5416603211759056,429822050.43960005,9.632948364247287,10.24603451487807,0.4328599662938009,19.878881847137624
ATL - Above The Line,Title,bvod,736.34,False,False,False,Fall,bvod_ATL - Above The Line,bvod_Title,0.1158180671403158,4681450.9082,6.603049115524561,8.757583950859766,0.1095878283938409,15.359118856575218
ATL - Above The Line,Title,partnership,331.89,False,False,False,Summer,partnership_ATL - Above The Line,partnership_Title,0.012928314446025,8520134.0484,5.807812105079032,10.15317799620089,0.0128454571613832,15.95794274943105
ATL - Above The Line,Title,cinema,1901.35,False,False,False,Spring,cinema_ATL - Above The Line,cinema_Title,0.0499553742324486,72367225.3095,7.550845243000712,10.546970899888969,0.048747662535249,18.09726407958441
ATL - Above The Line,Brand,print,53808.36,True,False,False,Summer,print_ATL - Above The Line,print_Brand,0.5123174640836041,5651455999.1988,10.893202708712678,11.562004444571324,0.4136432187364483,22.45517904805627
ATL - Above The Line,Title,partnership,10184.32,False,False,False,Spring,partnership_ATL - Above The Line,partnership_Title,0.7852993859836483,132077492.6272,9.228702746920415,9.470371917769846,0.5795861244077715,18.69889938122408
ATL - Above The Line,Title,ooh,11315.82,False,False,False,Fall,ooh_ATL - Above The Line,ooh_Title,0.0417771444077508,3065019978.93,9.3340453935642,12.509366591027211,0.0409280475278769,21.843319925050697
ATL - Above The Line,Brand,partnership,15827.39,False,False,False,Summer,partnership_ATL - Above The Line,partnership_Brand,0.328415692185364,762771938.6524,9.669560442080456,10.78299313087228,0.2839870232972386,20.452469645031226
ATL - Above The Line,Title,tv,6787.09,False,True,False,Fall,tv_ATL - Above The Line,tv_Title,1.1300911287274449,40761837.2511,8.82292488495803,8.700645775024825,0.7561647622462633,17.523256864690957
ATL - Above The Line,Title,online display,3948.09,True,False,False,Fall,online display_ATL - Above The Line,online display_Title,0.3342974790243274,46627377.1899,8.281240451606841,9.376795892920438,0.2884049204024861,17.657698441381342
ATL - Above The Line,Title,cinema,10496.15,False,False,False,Summer,cinema_ATL - Above The Line,cinema_Title,0.0915449551609693,1203443320.5935,9.258859070730784,11.649697638088249,0.0875940827478706,20.90845271943238
ATL - Above The Line,Brand,online display,1184.93,True,True,False,Winter,online display_ATL - Above The Line,online display_Brand,0.0123518678586871,113671804.21320002,7.07828255589338,11.471397387899016,0.0122762059457333,18.54882595271212
ATL - Above The Line,Title,online display,247.19,False,True,False,Winter,online display_ATL - Above The Line,online display_Title,0.0088050632586748,6939518.1278,5.514194581870202,10.2426212443414,0.008766524746654,15.752743040139965
ATL - Above The Line,Title,ooh,11711.32,False,True,False,Winter,ooh_ATL - Above The Line,ooh_Title,0.3654985762454575,375254583.8928,9.368396558232217,10.374835278079592,0.3115196192693856,19.743115246638517
ATL - Above The Line,Title,olv,29656.31,False,False,False,Fall,olv_ATL - Above The Line,olv_Title,3.459373549180309,254235834.9894,10.297463917040826,9.056459322462072,1.495008296341525,19.353772882351564
ATL - Above The Line,Brand,partnership,421.93,False,False,False,Fall,partnership_ATL - Above The Line,partnership_Brand,0.0040664083330096,43779401.9491,6.047206680718616,11.549844203689176,0.0040581628401133,17.594674012439732
ATL - Above The Line,Title,tv,14000.83,False,False,False,Winter,tv_ATL - Above The Line,tv_Title,1.367736042592683,143319496.295,9.546943314340744,9.233812728161324,0.8619342423089728,18.780586942824403
